dataset,temp,condition,individual,genotype,paper_genotype,location,num_leaves,plant_width,longest_leaf_length,plant_height,planting_date,rosette_id,rep,round,date,DAP,start_weight,end_weight,weight_added,relative_dap
soil_moisture,16,HW2,13.184_HW2_R2,13.184,NY_06,NYC,22,5.8,14.5,0,1/8/25,cl,2,3,3/14/25,65,127,154,27,0.65
soil_moisture,16,HW2,13.184_HW2_R2,13.184,NY_06,NYC,24,6,14.2,0,1/8/25,cl,2,3,3/17/25,68,122,153,31,0.68
soil_moisture,16,HW2,13.184_HW2_R2,13.184,NY_06,NYC,24,6.5,14.8,0,1/8/25,cl,2,3,3/21/25,72,116,153,37,0.72
soil_moisture,16,HW2,13.184_HW2_R3,13.184,NY_06,NYC,0,0,0,0,1/8/25,cm,3,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW1,13.184_LW1_R1,13.184,NY_06,NYC,0,0,0,0,1/8/25,cn,1,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,0,0,0,0,1/8/25,co,2,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,4,0,0,0,1/8/25,co,2,3,2/3/25,26,92,111,19,0.26
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,6,1,0,0,1/8/25,co,2,3,2/10/25,33,84,111,27,0.33
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,8,1.6,3.7,0,1/8/25,co,2,3,2/14/25,37,89,111,22,0.37
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,10,2.1,5,0,1/8/25,co,2,3,2/17/25,40,89,113,24,0.4
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,10,3.1,75,0,1/8/25,co,2,3,2/19/25,42,92,111,19,0.42
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,12,3.5,9.6,0,1/8/25,co,2,3,2/24/25,47,90,111,21,0.47
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,12,3.8,11.4,0,1/8/25,co,2,3,2/28/25,51,84,112,28,0.51
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,14,3.6,10.5,0,1/8/25,co,2,3,3/3/25,54,87,113,26,0.54
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,16,4.3,12.2,0,1/8/25,co,2,3,3/10/25,61,61,113,52,0.61
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,18,4.5,11.8,0,1/8/25,co,2,3,3/14/25,65,88,111,23,0.65
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,20,5,13.1,0,1/8/25,co,2,3,3/17/25,68,86,100,14,0.68
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,24,4,13.1,0,1/8/25,co,2,3,3/21/25,72,75,111,36,0.72
soil_moisture,16,LW1,13.184_LW1_R2,13.184,NY_06,NYC,26,4.9,13,0,1/8/25,co,2,3,3/24/25,75,88,111,23,0.75
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,0,0,0,0,1/8/25,cp,3,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,2,0,0,0,1/8/25,cp,3,3,1/17/25,9,99.91,99.91,0,0.09
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,0,0,0,0,1/8/25,cp,3,3,1/21/25,13,0,0,0,0.13
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,4,0,0,0,1/8/25,cp,3,3,1/24/25,16,89,99,10,0.16
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,4,0,0,0,1/8/25,cp,3,3,1/27/25,19,82.92,98.59,15.67,0.19
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,6,0,0,0,1/8/25,cp,3,3,2/3/25,26,74,99,25,0.26
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,10,1.9,4.8,0,1/8/25,cp,3,3,2/10/25,33,70,99,29,0.33
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,12,2.7,6.4,0,1/8/25,cp,3,3,2/14/25,37,76,99,23,0.37
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,12,2.6,6.1,0,1/8/25,cp,3,3,2/17/25,40,76,99,23,0.4
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,14,2.7,8.1,0,1/8/25,cp,3,3,2/19/25,42,80,99,19,0.42
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,16,3.3,8.7,0,1/8/25,cp,3,3,2/24/25,47,79,99,20,0.47
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,16,3.2,9.2,0,1/8/25,cp,3,3,2/28/25,51,73,99,26,0.51
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,18,3.3,8.7,0,1/8/25,cp,3,3,3/3/25,54,80,99,19,0.54
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,20,3.4,9.2,0,1/8/25,cp,3,3,3/10/25,61,59,99,40,0.61
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,22,4,10.1,0,1/8/25,cp,3,3,3/14/25,65,79,99,20,0.65
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,24,4.2,11.2,0,1/8/25,cp,3,3,3/17/25,68,81,99,18,0.68
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,28,4.3,10.9,0,1/8/25,cp,3,3,3/21/25,72,73,99,26,0.72
soil_moisture,16,LW1,13.184_LW1_R3,13.184,NY_06,NYC,30,3.8,11.5,0,1/8/25,cp,3,3,3/24/25,75,79,99,20,0.75
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,0,0,0,0,1/8/25,cq,1,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,0,0,0,0,1/8/25,cq,1,3,1/15/25,7,105.9,111.23,5.33,0.07
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,2,0,0,0,1/8/25,cq,1,3,1/17/25,9,101.25,111.25,10,0.09
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,2,0,0,0,1/8/25,cq,1,3,1/21/25,13,93.79,111.29,17.5,0.13
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,2,0,0,0,1/8/25,cq,1,3,1/24/25,16,0,0,0,0.16
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,0,0,0,0,1/8/25,cq,1,3,1/27/25,19,0,0,0,0.19
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,2,0,0,0,1/8/25,cq,1,3,2/3/25,26,121,121,0,0.26
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,4,0,0,0,1/8/25,cq,1,3,2/10/25,33,90,111,21,0.33
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,4,0,0,0,1/8/25,cq,1,3,2/14/25,37,93,111,18,0.37
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,4,0,0,0,1/8/25,cq,1,3,2/17/25,40,97,111,14,0.4
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,8,0,0,0,1/8/25,cq,1,3,2/19/25,42,96,112,16,0.42
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,8,0,0,0,1/8/25,cq,1,3,2/24/25,47,95,111,16,0.47
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,8,2.5,7.2,0,1/8/25,cq,1,3,2/28/25,51,86,111,25,0.51
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,12,2.8,7.6,0,1/8/25,cq,1,3,3/3/25,54,86,112,26,0.54
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,18,3.7,10.5,0,1/8/25,cq,1,3,3/10/25,61,59,111,52,0.61
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,14,3.7,8.5,0,1/8/25,cq,1,3,3/14/25,65,86,111,25,0.65
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,16,4,11.1,0,1/8/25,cq,1,3,3/17/25,68,81,99,18,0.68
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,16,4,11.3,0,1/8/25,cq,1,3,3/21/25,72,73,111,38,0.72
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,30,3.8,11.5,0,1/8/25,cq,1,3,3/24/25,75,85,111,26,0.75
soil_moisture,16,LW2,13.184_LW2_R1,13.184,NY_06,NYC,20,4,11.1,0,1/8/25,cq,1,3,3/28/25,79,78,111,33,0.79
soil_moisture,16,LW2,13.184_LW2_R2,13.184,NY_06,NYC,0,0,0,0,1/8/25,cr,2,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW2,13.184_LW2_R3,13.184,NY_06,NYC,0,0,0,0,1/8/25,cr,3,3,1/15/25,7,0,0,0,0.07
soil_moisture,16,LW2,13.184_LW2_R3,13.184,NY_06,NYC,2,0,0,0,1/8/25,cr,3,3,1/16/25,8,0,0,0,0.08
soil_moisture,16,Control,14.2_C_R1,14.2,NY_09,NYC,0,0,0,0,1/8/25,cs,1,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,0,0,0,0,1/8/25,ct,2,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,2,0,0,0,1/8/25,ct,2,3,1/16/25,8,0,0,0,0.10666666666666667
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,2,0,0,0,1/8/25,ct,2,3,1/17/25,9,198.11,198.11,0,0.12
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,0,0,0,0,1/8/25,ct,2,3,1/21/25,13,0,0,0,0.17333333333333334
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,4,0,0,0,1/8/25,ct,2,3,1/24/25,16,100,124,24,0.21333333333333335
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,4,0,0,0,1/8/25,ct,2,3,1/27/25,19,98.28,125.2,26.92,0.25333333333333335
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,4,0,0,0,1/8/25,ct,2,3,2/3/25,26,88,125,37,0.3466666666666667
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,8,0,0,0,1/8/25,ct,2,3,2/10/25,33,89,125,36,0.44
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,8,2,4.5,0,1/8/25,ct,2,3,2/14/25,37,97,125,28,0.49333333333333335
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,10,2,5.2,0,1/8/25,ct,2,3,2/17/25,40,97,125,28,0.5333333333333333
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,10,2,5.9,0,1/8/25,ct,2,3,2/19/25,42,101,125,24,0.56
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,12,2.5,6.7,0,1/8/25,ct,2,3,2/24/25,47,101,125,24,0.6266666666666667
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,16,3,8.1,0,1/8/25,ct,2,3,2/28/25,51,92,126,34,0.68
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,16,2.9,8.4,0,1/8/25,ct,2,3,3/3/25,54,105,125,20,0.72
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,20,3.5,10,0,1/8/25,ct,2,3,3/10/25,61,76,125,49,0.8133333333333334
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,22,3.6,10.5,0,1/8/25,ct,2,3,3/14/25,65,108,125,17,0.8666666666666667
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,24,3.7,11.2,0,1/8/25,ct,2,3,3/17/25,68,102,125,23,0.9066666666666666
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,26,4.3,11.1,0,1/8/25,ct,2,3,3/21/25,72,96,125,29,0.96
soil_moisture,16,Control,14.2_C_R2,14.2,NY_09,NYC,24,4.5,12.3,0,1/8/25,ct,2,3,3/24/25,75,102,125,23,1
soil_moisture,16,Control,14.2_C_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,cu,3,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW1,14.2_HW1_R1,14.2,NY_09,NYC,0,0,0,0,1/8/25,cv,1,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW1,14.2_HW1_R2,14.2,NY_09,NYC,0,0,0,0,1/8/25,cw,2,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,cx,3,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,cx,3,3,1/15/25,7,150.34,154.39,4.05,0.09333333333333334
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,cx,3,3,1/17/25,9,126.85,140.85,14,0.12
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,cx,3,3,1/21/25,13,0,0,0,0.17333333333333334
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,cx,3,3,1/24/25,16,120,139,19,0.21333333333333335
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,cx,3,3,1/27/25,19,110.86,138.69,27.83,0.25333333333333335
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,8,1.6,4.6,0,1/8/25,cx,3,3,2/3/25,26,98,139,41,0.3466666666666667
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,10,2.7,6.5,0,1/8/25,cx,3,3,2/10/25,33,93,139,46,0.44
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,12,4.6,9.6,0,1/8/25,cx,3,3,2/14/25,37,100,139,39,0.49333333333333335
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,14,3.8,9.2,0,1/8/25,cx,3,3,2/17/25,40,98,138,40,0.5333333333333333
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,16,4,10.5,0,1/8/25,cx,3,3,2/19/25,42,107,139,32,0.56
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,20,4.6,11.7,0,1/8/25,cx,3,3,2/24/25,47,114,140,26,0.6266666666666667
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,20,4.5,13.1,0,1/8/25,cx,3,3,2/28/25,51,91,139,48,0.68
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,26,4.7,14.3,0,1/8/25,cx,3,3,3/3/25,54,105,139,34,0.72
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,24,5,14.7,0,1/8/25,cx,3,3,3/10/25,61,70,139,69,0.8133333333333334
soil_moisture,16,HW1,14.2_HW1_R3,14.2,NY_09,NYC,26,5.4,14.6,0,1/8/25,cx,3,3,3/14/25,65,105,139,34,0.8666666666666667
soil_moisture,16,HW2,14.2_HW2_R1,14.2,NY_09,NYC,0,0,0,0,1/8/25,cy,1,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW2,14.2_HW2_R2,14.2,NY_09,NYC,0,0,0,0,1/8/25,cz,2,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,da,3,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,da,3,3,1/15/25,7,138.9,153.06,14.16,0.09333333333333334
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,da,3,3,1/17/25,9,128.82,154.23,25.41,0.12
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,da,3,3,1/21/25,13,114.16,153.57,39.41,0.17333333333333334
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,da,3,3,1/24/25,16,118,155,37,0.21333333333333335
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,da,3,3,1/27/25,19,116.29,153.48,37.19,0.25333333333333335
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,8,1.6,3.8,0,1/8/25,da,3,3,2/3/25,26,101,154,53,0.3466666666666667
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,12,2.5,6.3,0,1/8/25,da,3,3,2/10/25,33,100,153,53,0.44
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,12,3.2,6.8,0,1/8/25,da,3,3,2/14/25,37,111,153,42,0.49333333333333335
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,14,3,8.1,0,1/8/25,da,3,3,2/17/25,40,112,153,41,0.5333333333333333
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,16,3.2,8,0,1/8/25,da,3,3,2/19/25,42,122,153,31,0.56
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,16,3.8,10.1,0,1/8/25,da,3,3,2/24/25,47,123,153,30,0.6266666666666667
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,16,4.5,12.4,0,1/8/25,da,3,3,2/28/25,51,114,152,38,0.68
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,20,4.7,12.8,0,1/8/25,da,3,3,3/3/25,54,119,153,34,0.72
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,22,5.4,13.9,0,1/8/25,da,3,3,3/10/25,61,80,153,73,0.8133333333333334
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,26,5.4,13.9,0,1/8/25,da,3,3,3/14/25,65,123,153,30,0.8666666666666667
soil_moisture,16,HW2,14.2_HW2_R3,14.2,NY_09,NYC,26,6.1,14.6,0,1/8/25,da,3,3,3/17/25,68,126,153,27,0.9066666666666666
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,0,0,0,0,1/8/25,db,1,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,4,0,0,0,1/8/25,db,1,3,2/3/25,26,130,130,0,0.3466666666666667
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,4,0,0,0,1/8/25,db,1,3,2/10/25,33,101,101,0,0.44
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,6,0,0,0,1/8/25,db,1,3,2/14/25,37,89,99,10,0.49333333333333335
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,8,0,0,0,1/8/25,db,1,3,2/17/25,40,85,111,26,0.5333333333333333
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,10,2,5.1,0,1/8/25,db,1,3,2/19/25,42,92,100,8,0.56
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,12,2.1,6.9,0,1/8/25,db,1,3,2/24/25,47,86,99,13,0.6266666666666667
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,14,3.4,8.4,0,1/8/25,db,1,3,2/28/25,51,77,99,22,0.68
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,16,3.5,9.2,0,1/8/25,db,1,3,3/3/25,54,81,100,19,0.72
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,18,4.2,10.4,0,1/8/25,db,1,3,3/10/25,61,63,99,36,0.8133333333333334
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,18,4,10.4,0,1/8/25,db,1,3,3/14/25,65,76,99,23,0.8666666666666667
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,20,4.8,11.3,0,1/8/25,db,1,3,3/17/25,68,74,99,25,0.9066666666666666
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,30,4.2,11.2,0,1/8/25,db,1,3,3/21/25,72,70,99,29,0.96
soil_moisture,16,LW1,14.2_LW1_R1,14.2,NY_09,NYC,22,4.6,12.5,0,1/8/25,db,1,3,3/24/25,75,74,99,25,1
soil_moisture,16,LW1,14.2_LW1_R2,14.2,NY_09,NYC,0,0,0,0,1/8/25,dc,2,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,dd,3,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,dd,3,3,1/16/25,8,0,0,0,0.10666666666666667
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,dd,3,3,1/16/25,8,0,0,0,0.10666666666666667
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,dd,3,3,1/17/25,9,114.58,114.58,0,0.12
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,dd,3,3,1/17/25,9,100.63,100.63,0,0.12
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,dd,3,3,1/21/25,13,0,0,0,0.17333333333333334
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,dd,3,3,1/21/25,13,0,0,0,0.17333333333333334
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,dd,3,3,1/24/25,16,100,111,11,0.21333333333333335
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,2,0,0,0,1/8/25,dd,3,3,1/24/25,16,92,99,7,0.21333333333333335
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,dd,3,3,1/27/25,19,93.99,111.17,17.18,0.25333333333333335
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,4,0,0,0,1/8/25,dd,3,3,1/27/25,19,86.28,99.49,13.21,0.25333333333333335
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,6,0,0,0,1/8/25,dd,3,3,2/3/25,26,84,112,28,0.3466666666666667
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,6,0,0,0,1/8/25,dd,3,3,2/3/25,26,78,98,20,0.3466666666666667
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,8,0,0,0,1/8/25,dd,3,3,2/10/25,33,81,99,18,0.44
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,10,2.1,5.4,0,1/8/25,dd,3,3,2/14/25,37,80,99,19,0.49333333333333335
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,12,2.8,7,0,1/8/25,dd,3,3,2/17/25,40,77,98,21,0.5333333333333333
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,12,2.7,6.6,0,1/8/25,dd,3,3,2/19/25,42,80,99,19,0.56
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,14,3.1,7.8,0,1/8/25,dd,3,3,2/24/25,47,79,99,20,0.6266666666666667
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,16,3.6,9.3,0,1/8/25,dd,3,3,2/28/25,51,73,99,26,0.68
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,18,3.5,9.7,0,1/8/25,dd,3,3,3/3/25,54,78,99,21,0.72
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,22,3.9,10.3,0,1/8/25,dd,3,3,3/10/25,61,49,100,51,0.8133333333333334
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,22,4.4,10.5,0,1/8/25,dd,3,3,3/14/25,65,81,99,18,0.8666666666666667
soil_moisture,16,LW1,14.2_LW1_R3,14.2,NY_09,NYC,24,4.3,10.8,0,1/8/25,dd,3,3,3/17/25,68,78,99,21,0.9066666666666666
soil_moisture,16,LW2,14.2_LW2_R1,14.2,NY_09,NYC,0,0,0,0,1/8/25,df,1,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,LW2,14.2_LW2_R2,14.2,NY_09,NYC,0,0,0,0,1/8/25,dg,2,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,0,0,0,0,1/8/25,dh,3,3,1/15/25,7,0,0,0,0.09333333333333334
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,10,2,4.5,0,1/8/25,dh,3,3,2/10/25,33,83,111,28,0.44
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,14,2.5,5.4,0,1/8/25,dh,3,3,2/14/25,37,85,111,26,0.49333333333333335
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,12,2.5,7.3,0,1/8/25,dh,3,3,2/17/25,40,80,112,32,0.5333333333333333
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,14,2.7,7.5,0,1/8/25,dh,3,3,2/19/25,42,90,112,22,0.56
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,16,2.9,7.6,0,1/8/25,dh,3,3,2/24/25,47,91,112,21,0.6266666666666667
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,18,3.7,9.9,0,1/8/25,dh,3,3,2/28/25,51,78,112,34,0.68
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,18,3.3,9.5,0,1/8/25,dh,3,3,3/3/25,54,89,112,23,0.72
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,22,4,10.3,0,1/8/25,dh,3,3,3/10/25,61,64,112,48,0.8133333333333334
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,20,4.1,11.4,0,1/8/25,dh,3,3,3/14/25,65,93,111,18,0.8666666666666667
soil_moisture,16,LW2,14.2_LW2_R3,14.2,NY_09,NYC,22,4.4,11.7,0,1/8/25,dh,3,3,3/17/25,68,86,111,25,0.9066666666666666
soil_moisture,16,Control,16_C_R1,LCHS16,MI_35,LAN,0,0,0,0,1/8/25,,1,3,1/15/25,7,0,0,0,0.08333333333333333
soil_moisture,16,Control,16_C_R2,LCHS16,MI_35,LAN,0,0,0,0,1/8/25,,2,3,1/15/25,7,0,0,0,0.08333333333333333
soil_moisture,16,Control,16_C_R2,LCHS16,MI_35,LAN,2,0,0,0,1/8/25,,2,3,1/15/25,7,150,150,0,0.08333333333333333
soil_moisture,16,Control,16_C_R2,LCHS16,MI_35,LAN,2,0,0,0,1/8/25,,2,3,1/17/25,9,123.54,125.18,1.64,0.10714285714285714
